2026/06/07 18:04更新,#genre#
重庆移动频道,http://14.110.97.152:4022/rtp/235.254.196.217:1140
开州综合,http://14.110.97.152:4022/rtp/235.254.198.145:1870
CCTV-1综合,http://14.110.97.152:4022/rtp/235.254.198.51:1480
CCTV-2财经,http://14.110.97.152:4022/rtp/235.254.198.52:1484
CCTV-3综艺,http://14.110.97.152:4022/rtp/235.254.198.53:1488
CCTV-4中文国际,http://14.110.97.152:4022/rtp/235.254.198.183:7980
CCTV-5体育,http://14.110.97.152:4022/rtp/235.254.198.54:1492
CCTV-5+体育赛事,http://14.110.97.152:4022/rtp/235.254.198.122:1764
CCTV-6电影,http://14.110.97.152:4022/rtp/235.254.198.55:1496
CCTV-7国防军事,http://14.110.97.152:4022/rtp/235.254.198.56:1500
CCTV-8电视剧,http://14.110.97.152:4022/rtp/235.254.198.57:1504
CCTV-9纪录,http://14.110.97.152:4022/rtp/235.254.198.58:1508
CCTV-10科教,http://14.110.97.152:4022/rtp/235.254.198.59:1512
CCTV-11戏曲,http://14.110.97.152:4022/rtp/235.254.198.7:1304
CCTV-12社会与法,http://14.110.97.152:4022/rtp/235.254.198.60:1516
CCTV-13新闻,http://14.110.97.152:4022/rtp/235.254.198.9:1312
CCTV-14少儿,http://14.110.97.152:4022/rtp/235.254.198.61:1520
CCTV-15音乐,http://14.110.97.152:4022/rtp/235.254.198.11:1320
江苏卫视,http://14.110.97.152:4022/rtp/235.254.198.64:1532
浙江卫视,http://14.110.97.152:4022/rtp/235.254.198.63:1528
东方卫视,http://14.110.97.152:4022/rtp/235.254.198.73:1568
深圳卫视,http://14.110.97.152:4022/rtp/235.254.198.71:1560
北京卫视,http://14.110.97.152:4022/rtp/235.254.198.66:1540
山东卫视,http://14.110.97.152:4022/rtp/235.254.198.69:1552
天津卫视,http://14.110.97.152:4022/rtp/235.254.198.67:1544
贵州卫视,http://14.110.97.152:4022/rtp/235.254.198.185:7980
黑龙江卫视,http://14.110.97.152:4022/rtp/235.254.198.70:1556
安徽卫视,http://14.110.97.152:4022/rtp/235.254.198.65:1536
湖北卫视,http://14.110.97.152:4022/rtp/235.254.198.72:1564
辽宁卫视,http://14.110.97.152:4022/rtp/235.254.198.68:1548
湖南卫视,http://14.110.97.152:4022/rtp/235.254.198.62:1524
广东卫视,http://14.110.97.152:4022/rtp/235.254.196.204:1088
河北卫视,http://14.110.97.152:4022/rtp/235.254.198.184:7980
四川卫视,http://14.110.97.152:4022/rtp/235.254.198.175:7980
云南卫视,http://14.110.97.152:4022/rtp/235.254.198.25:1376
广西卫视,http://14.110.97.152:4022/rtp/235.254.198.38:1428
山西卫视,http://14.110.97.152:4022/rtp/235.254.198.41:1440
江西卫视,http://14.110.97.152:4022/rtp/235.254.198.29:1392
海南卫视,http://14.110.97.152:4022/rtp/235.254.198.44:1452
陕西卫视,http://14.110.97.152:4022/rtp/235.254.198.40:1436
东南卫视,http://14.110.97.152:4022/rtp/235.254.198.129:7980
吉林卫视,http://14.110.97.152:4022/rtp/235.254.198.39:1432
内蒙古卫视,http://14.110.97.152:4022/rtp/235.254.198.42:1444
河南卫视,http://14.110.97.152:4022/rtp/235.254.198.26:1380
宁夏卫视,http://14.110.97.152:4022/rtp/235.254.198.45:1456
甘肃卫视,http://14.110.97.152:4022/rtp/235.254.198.48:1468
青海卫视,http://14.110.97.152:4022/rtp/235.254.198.43:1448
新疆卫视,http://14.110.97.152:4022/rtp/235.254.198.47:1464
西藏卫视,http://14.110.97.152:4022/rtp/235.254.198.46:1460
卡酷少儿,http://14.110.97.152:4022/rtp/235.254.198.49:1472
金鹰卡通,http://14.110.97.152:4022/rtp/235.254.198.50:1476
嘉佳卡通,http://14.110.97.152:4022/rtp/235.254.198.110:1716
华数爱上4K,http://14.110.97.152:4022/rtp/235.254.198.102:7980
华数少儿动画,http://14.110.97.152:4022/rtp/235.254.198.116:1740
华数动画,http://14.110.97.152:4022/rtp/235.254.198.87:1624
华数武侠剧场,http://14.110.97.152:4022/rtp/235.254.198.97:1664
华数喜剧影院,http://14.110.97.152:4022/rtp/235.254.198.98:1668
华数动作影院,http://14.110.97.152:4022/rtp/235.254.198.99:1672
华数家庭影院,http://14.110.97.152:4022/rtp/235.254.198.100:1676
华数星影,http://14.110.97.152:4022/rtp/235.254.198.101:1680
华数精选,http://14.110.97.152:4022/rtp/235.254.198.81:1600
华数经典电影,http://14.110.97.152:4022/rtp/235.254.198.114:1732
华数城市剧场,http://14.110.97.152:4022/rtp/235.254.198.74:1572
华数军旅剧场,http://14.110.97.152:4022/rtp/235.254.198.75:1576
华数谍战剧场,http://14.110.97.152:4022/rtp/235.254.198.117:1744
华数魅力时尚,http://14.110.97.152:4022/rtp/235.254.198.115:1736
IPTV6华数电影,http://14.110.97.152:4022/rtp/235.254.198.15:1336
热播剧场,http://14.110.97.152:4022/rtp/235.254.198.113:1728
古装剧场,http://14.110.97.152:4022/rtp/235.254.198.76:1580
光影,http://14.110.97.152:4022/rtp/235.254.198.91:1640
IPTV3综艺,http://14.110.97.152:4022/rtp/235.254.198.13:1328
IPTV5体育,http://14.110.97.152:4022/rtp/235.254.198.14:1332
IPTV8电视剧,http://14.110.97.152:4022/rtp/235.254.198.16:1340
IPTV相声小品,http://14.110.97.152:4022/rtp/235.254.198.118:1748
IPTV10野外,http://14.110.97.152:4022/rtp/235.254.198.119:1752
IPTV11戏曲,http://14.110.97.152:4022/rtp/235.254.198.85:1616
IPTV12法治,http://14.110.97.152:4022/rtp/235.254.198.120:1756
IPTV14早教,http://14.110.97.152:4022/rtp/235.254.198.86:1620
IPTV15音乐,http://14.110.97.152:4022/rtp/235.254.198.77:1584
IPTV地理,http://14.110.97.152:4022/rtp/235.254.198.78:1588
IPTV美妆,http://14.110.97.152:4022/rtp/235.254.198.79:1592
IPTV美人,http://14.110.97.152:4022/rtp/235.254.198.80:1596
IPTV解密,http://14.110.97.152:4022/rtp/235.254.198.82:1604
IPTV7军事,http://14.110.97.152:4022/rtp/235.254.198.83:1608
IPTV国学,http://14.110.97.152:4022/rtp/235.254.198.84:1612
IPTV好学生,http://14.110.97.152:4022/rtp/235.254.198.88:1628
IPTV鉴赏,http://14.110.97.152:4022/rtp/235.254.198.89:1632
IPTV墨宝,http://14.110.97.152:4022/rtp/235.254.198.90:1636
IPTV爱生活,http://14.110.97.152:4022/rtp/235.254.198.93:1648
IPTV武术,http://14.110.97.152:4022/rtp/235.254.198.94:1652
IPTV足球,http://14.110.97.152:4022/rtp/235.254.198.96:1660
百视通精彩导视,http://14.110.97.152:4022/rtp/235.254.196.101:1162

广西电信-组播1,#genre#
广西卫视,http://222.83.161.202:9003/udp/239.81.0.107:4056
广西综艺旅游,http://222.83.161.202:9003/udp/239.81.0.214:4056
广西影视频道,http://222.83.161.202:9003/udp/239.81.0.250:4056
广西新闻频道,http://222.83.161.202:9003/udp/239.81.0.248:4056
广西都市频道,http://222.83.161.202:9003/udp/239.81.0.247:4056
广西国际频道,http://222.83.161.202:9003/udp/239.81.0.8:4056
广西移动电视,http://222.83.161.202:9003/udp/239.81.0.10:4056
南宁新闻综合,http://222.83.161.202:9003/udp/239.81.0.241:4056
CCTV-1综合,http://222.83.161.202:9003/udp/239.81.0.102:4056
CCTV-2财经,http://222.83.161.202:9003/udp/239.81.0.115:4056
CCTV-3综艺,http://222.83.161.202:9003/udp/239.81.0.231:4056
CCTV-4中文国际,http://222.83.161.202:9003/udp/239.81.0.96:4056
CCTV-5体育,http://222.83.161.202:9003/udp/239.81.0.232:4056
CCTV-6电影,http://222.83.161.202:9003/udp/239.81.0.233:4056
CCTV-7国防军事,http://222.83.161.202:9003/udp/239.81.0.116:4056
CCTV-8电视剧,http://222.83.161.202:9003/udp/239.81.0.234:4056
CCTV-9纪录,http://222.83.161.202:9003/udp/239.81.0.117:4056
CCTV-10科教,http://222.83.161.202:9003/udp/239.81.0.118:4056
CCTV-11戏曲,http://222.83.161.202:9003/udp/239.81.0.229:4056
CCTV-12社会与法,http://222.83.161.202:9003/udp/239.81.0.119:4056
CCTV-13新闻,http://222.83.161.202:9003/udp/239.81.0.206:4056
CCTV-14少儿,http://222.83.161.202:9003/udp/239.81.0.120:4056
CCTV-15音乐,http://222.83.161.202:9003/udp/239.81.0.230:4056
CCTV-17农业农村,http://222.83.161.202:9003/udp/239.81.0.228:4056
CCTV-5+体育赛事,http://222.83.161.202:9003/udp/239.81.0.101:4056
北京卫视,http://222.83.161.202:9003/udp/239.81.0.109:4056
天津卫视,http://222.83.161.202:9003/udp/239.81.0.113:4056
东方卫视,http://222.83.161.202:9003/udp/239.81.0.111:4056
浙江卫视,http://222.83.161.202:9003/udp/239.81.0.108:4056
安徽卫视,http://222.83.161.202:9003/udp/239.81.0.211:4056
江苏卫视,http://222.83.161.202:9003/udp/239.81.0.106:4056
山东卫视,http://222.83.161.202:9003/udp/239.81.0.114:4056
广东卫视,http://222.83.161.202:9003/udp/239.81.0.104:4056
四川卫视,http://222.83.161.202:9003/udp/239.81.0.130:4056
深圳卫视,http://222.83.161.202:9003/udp/239.81.0.103:4056
湖南卫视,http://222.83.161.202:9003/udp/239.81.0.110:4056
湖北卫视,http://222.83.161.202:9003/udp/239.81.0.112:4056
河北卫视,http://222.83.161.202:9003/udp/239.81.0.94:4056
江西卫视,http://222.83.161.202:9003/udp/239.81.0.204:4056
东南卫视,http://222.83.161.202:9003/udp/239.81.0.215:4056
贵州卫视,http://222.83.161.202:9003/udp/239.81.0.95:4056
辽宁卫视,http://222.83.161.202:9003/udp/239.81.0.210:4056
黑龙江卫视,http://222.83.161.202:9003/udp/239.81.0.105:4056
甘肃卫视,http://222.83.161.202:9003/udp/239.81.0.207:4056
重庆卫视,http://222.83.161.202:9003/udp/239.81.0.47:4056
吉林卫视,http://222.83.161.202:9003/udp/239.81.0.58:4056
陕西卫视,http://222.83.161.202:9003/udp/239.81.0.89:4056
山西卫视,http://222.83.161.202:9003/udp/239.81.0.49:4056
河南卫视,http://222.83.161.202:9003/udp/239.81.0.44:4056
宁夏卫视,http://222.83.161.202:9003/udp/239.81.0.60:4056
内蒙古卫视,http://222.83.161.202:9003/udp/239.81.0.54:4056
青海卫视,http://222.83.161.202:9003/udp/239.81.0.53:4056
新疆卫视,http://222.83.161.202:9003/udp/239.81.0.46:4056
西藏卫视,http://222.83.161.202:9003/udp/239.81.0.55:4056
云南卫视,http://222.83.161.202:9003/udp/239.81.0.45:4056
海南卫视,http://222.83.161.202:9003/udp/239.81.0.48:4056
三沙卫视,http://222.83.161.202:9003/udp/239.81.0.242:4056
大湾区卫视,http://222.83.161.202:9003/udp/239.81.0.32:4056
厦门卫视,http://222.83.161.202:9003/udp/239.81.0.212:4056
兵团卫视,http://222.83.161.202:9003/udp/239.81.0.213:4056
山东教育卫视,http://222.83.161.202:9003/udp/239.81.0.93:4056
嘉佳卡通,http://222.83.161.202:9003/udp/239.81.0.64:4056
卡酷动画,http://222.83.161.202:9003/udp/239.81.0.62:4056
金鹰卡通,http://222.83.161.202:9003/udp/239.81.0.61:4056
新动漫,http://222.83.161.202:9003/udp/239.81.0.235:4056
电竞游戏,http://222.83.161.202:9003/udp/239.81.0.202:4056
CETV1,http://222.83.161.202:9003/udp/239.81.0.92:4056
CETV2,http://222.83.161.202:9003/udp/239.81.0.245:4056
CETV4,http://222.83.161.202:9003/udp/239.81.0.246:4056
CGTN,http://222.83.161.202:9003/udp/239.81.0.28:4056
南宁影视娱乐,http://222.83.161.202:9003/udp/239.81.0.128:4056
南宁公共频道,http://222.83.161.202:9003/udp/239.81.0.129:4056
南宁文旅生活,http://222.83.161.202:9003/udp/239.81.0.127:4056
柳州新闻,http://222.83.161.202:9003/udp/239.81.0.134:4056
北海新闻,http://222.83.161.202:9003/udp/239.81.0.136:4056
玉林新闻,http://222.83.161.202:9003/udp/239.81.0.138:4056
贺州新闻,http://222.83.161.202:9003/udp/239.81.0.137:4056
桂林新闻,http://222.83.161.202:9003/udp/239.81.0.135:4056
华数爱上4K,http://222.83.161.202:9003/udp/239.81.0.123:4056
广西IPTV7,http://222.83.161.202:9003/udp/239.81.0.253:4056
广西IPTV8,http://222.83.161.202:9003/udp/239.81.0.208:4056
IPTV6电影,http://222.83.161.202:9003/udp/239.81.0.100:4056
IPTV12,http://222.83.161.202:9003/udp/239.81.0.124:4056
IPTV5体育,http://222.83.161.202:9003/udp/239.81.0.12:4056

北京电信-组播1,#genre#
北京卫视,http://115.171.216.46:4000/rtp/225.1.8.21:8002
北京文艺频道,http://115.171.216.46:4000/udp/225.1.8.22:8002
北京纪实科教,http://115.171.216.46:4000/udp/225.1.8.105:8002
北京影视频道,http://115.171.216.46:4000/udp/225.1.8.82:8000
北京财经频道,http://115.171.216.46:4000/udp/225.1.8.106:8002
北京体育休闲,http://115.171.216.46:4000/udp/225.1.8.23:8002
北京生活频道,http://115.171.216.46:4000/udp/225.1.8.108:8002
北京新闻频道,http://115.171.216.46:4000/udp/225.1.8.83:8000
北京卡酷少儿,http://115.171.216.46:4000/udp/225.1.8.35:8000
北京国际频道,http://115.171.216.46:4000/rtp/225.1.8.131:8002
北京卫视4K超高清,http://115.171.216.46:4000/udp/225.1.8.120:8002
北京卫视4K超高清,http://115.171.216.46:4000/rtp/225.1.8.128:8002
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.1:8008
CCTV-2财经,http://115.171.216.46:4000/rtp/225.1.8.2:8084
CCTV-3综艺,http://115.171.216.46:4000/rtp/225.1.8.88:8000
CCTV-4中文国际,http://115.171.216.46:4000/rtp/225.1.8.4:8092
CCTV-5体育,http://115.171.216.46:4000/rtp/225.1.8.89:8000
CCTV-5+体育赛事,http://115.171.216.46:4000/rtp/225.1.8.20:8004
CCTV-6电影,http://115.171.216.46:4000/rtp/225.1.8.84:8000
CCTV-7国防军事,http://115.171.216.46:4000/rtp/225.1.8.7:8104
CCTV-8电视剧,http://115.171.216.46:4000/rtp/225.1.8.85:8000
CCTV-9纪录,http://115.171.216.46:4000/rtp/225.1.8.9:8112
CCTV-10科教,http://115.171.216.46:4000/rtp/225.1.8.10:8116
CCTV-11戏曲,http://115.171.216.46:4000/rtp/225.1.8.73:8120
CCTV-12社会与法,http://115.171.216.46:4000/rtp/225.1.8.12:8124
CCTV-13新闻,http://115.171.216.46:4000/rtp/225.1.8.168:8130
CCTV-14少儿,http://115.171.216.46:4000/rtp/225.1.8.14:8132
CCTV-15音乐,http://115.171.216.46:4000/rtp/225.1.8.74:8136
CCTV-17农业农村,http://115.171.216.46:4000/rtp/225.1.8.17:8144
北京IPTV淘BABY,http://115.171.216.46:4000/rtp/225.1.8.36:8002
北京IPTV淘剧场,http://115.171.216.46:4000/rtp/225.1.8.37:8002
北京IPTV淘电影,http://115.171.216.46:4000/rtp/225.1.8.38:8002
北京IPTV淘娱乐,http://115.171.216.46:4000/rtp/225.1.8.61:8002
北京IPTV萌宠TV,http://115.171.216.46:4000/rtp/225.1.8.63:8002
北京IPTV4K超清,http://115.171.216.46:4000/rtp/225.1.8.211:8002
房山电视台,http://115.171.216.46:4000/rtp/225.1.8.68:8002
朝阳融媒,http://115.171.216.46:4000/rtp/225.1.8.69:8002
密云电视台,http://115.171.216.46:4000/rtp/225.1.8.75:8002
湖南卫视,http://115.171.216.46:4000/udp/225.1.8.41:8012
深圳卫视,http://115.171.216.46:4000/udp/225.1.8.43:8020
江苏卫视,http://115.171.216.46:4000/udp/225.1.8.44:8028
东方卫视,http://115.171.216.46:4000/udp/225.1.8.45:8032
浙江卫视,http://115.171.216.46:4000/udp/225.1.8.46:8036
湖北卫视,http://115.171.216.46:4000/udp/225.1.8.47:8044
天津卫视,http://115.171.216.46:4000/udp/225.1.8.48:8044
广东卫视,http://115.171.216.46:4000/udp/225.1.8.49:8048
山东卫视,http://115.171.216.46:4000/udp/225.1.8.50:8052
辽宁卫视,http://115.171.216.46:4000/udp/225.1.8.51:8056
安徽卫视,http://115.171.216.46:4000/udp/225.1.8.52:8064
河北卫视,http://115.171.216.46:4000/udp/225.1.8.76:8002
贵州卫视,http://115.171.216.46:4000/udp/225.1.8.77:8076
东南卫视,http://115.171.216.46:4000/udp/225.1.8.79:8148
江西卫视,http://115.171.216.46:4000/udp/225.1.8.171:8166
重庆卫视,http://115.171.216.46:4000/udp/225.1.8.172:8162
江西卫视,http://115.171.216.46:4000/rtp/225.1.1.9:8164
黑龙江卫视,http://115.171.216.46:4000/udp/225.1.8.42:8016
云南卫视,http://115.171.216.46:4000/rtp/225.1.8.139:8108
河南卫视,http://115.171.216.46:4000/rtp/225.1.8.140:8128
四川卫视,http://115.171.216.46:4000/rtp/225.1.8.142:8288
广西卫视,http://115.171.216.46:4000/rtp/225.1.8.152:8300
吉林卫视,http://115.171.216.46:4000/rtp/225.1.8.153:8200
陕西卫视,http://115.171.216.46:4000/rtp/225.1.8.154:8140
山西卫视,http://115.171.216.46:4000/rtp/225.1.8.155:8172
内蒙古卫视,http://115.171.216.46:4000/rtp/225.1.8.156:8176
青海卫视,http://115.171.216.46:4000/rtp/225.1.8.157:8184
海南卫视,http://115.171.216.46:4000/rtp/225.1.8.158:8304
宁夏卫视,http://115.171.216.46:4000/rtp/225.1.8.159:8124
西藏卫视,http://115.171.216.46:4000/rtp/225.1.8.160:8164
新疆卫视,http://115.171.216.46:4000/rtp/225.1.8.161:8160
甘肃卫视,http://115.171.216.46:4000/rtp/225.1.8.162:8188
厦门卫视,http://115.171.216.46:4000/rtp/225.1.8.166:4120
兵团卫视,http://115.171.216.46:4000/rtp/225.1.8.167:4120
山东教育卫视,http://115.171.216.46:4000/rtp/225.1.8.190:4120
三沙卫视,http://115.171.216.46:4000/rtp/225.1.8.78:4120
CETV1,http://115.171.216.46:4000/udp/225.1.8.32:8152
金鹰纪实,http://115.171.216.46:4000/rtp/225.1.8.31:8156
快乐垂钓,http://115.171.216.46:4000/rtp/225.1.8.71:8002
茶频道,http://115.171.216.46:4000/rtp/225.1.8.72:8002
华数少儿动画,http://115.171.216.46:4000/rtp/225.1.8.207:9000
华数动画,http://115.171.216.46:4000/rtp/225.1.8.240:4120
华数喜剧影院,http://115.171.216.46:4000/rtp/225.1.8.251:4120
华数动作影院,http://115.171.216.46:4000/rtp/225.1.8.252:4120
华数家庭影院,http://115.171.216.46:4000/rtp/225.1.8.253:4120
华数星影,http://115.171.216.46:4000/rtp/225.1.8.254:4120
华数精选,http://115.171.216.46:4000/rtp/225.1.8.234:4120
华数经典电影,http://115.171.216.46:4000/rtp/225.1.8.203:9024
华数爱上4K电影,http://115.171.216.46:4000/rtp/225.1.8.80:2000
华数热播剧场,http://115.171.216.46:4000/rtp/225.1.8.202:9020
华数魅力时尚,http://115.171.216.46:4000/rtp/225.1.8.204:9012
华数城市剧场,http://115.171.216.46:4000/rtp/225.1.8.227:4120
华数军旅剧场,http://115.171.216.46:4000/rtp/225.1.8.228:4120
华数古装剧场,http://115.171.216.46:4000/rtp/225.1.8.229:4120
武侠剧场,http://115.171.216.46:4000/rtp/225.1.8.250:4120
重温经典,http://115.171.216.46:4000/rtp/225.1.8.39:8002
光影,http://115.171.216.46:4000/rtp/225.1.8.244:4120
高网,http://115.171.216.46:4000/rtp/225.1.8.248:4120
IPTV收视指南,http://115.171.216.46:4000/rtp/225.1.8.201:8012
IPTV地理,http://115.171.216.46:4000/rtp/225.1.8.231:4120
IPTV美妆,http://115.171.216.46:4000/rtp/225.1.8.232:4120
IPTV好学生,http://115.171.216.46:4000/rtp/225.1.8.241:4120
IPTV国学,http://115.171.216.46:4000/rtp/225.1.8.237:4120
IPTV美人,http://115.171.216.46:4000/rtp/225.1.8.233:4120
IPTV5足球,http://115.171.216.46:4000/rtp/225.1.8.249:4120
IPTV7军事,http://115.171.216.46:4000/rtp/225.1.8.236:4120
IPTV10解密,http://115.171.216.46:4000/rtp/225.1.8.235:4120
IPTV11戏曲,http://115.171.216.46:4000/rtp/225.1.8.238:4120
IPTV14早教,http://115.171.216.46:4000/rtp/225.1.8.239:4120
IPTV15音乐现场,http://115.171.216.46:4000/rtp/225.1.8.230:4120
IPTV鉴赏,http://115.171.216.46:4000/rtp/225.1.8.242:4120
IPTV墨宝,http://115.171.216.46:4000/rtp/225.1.8.243:4120
IPTV爱生活,http://115.171.216.46:4000/rtp/225.1.8.246:4120
IPTV武术,http://115.171.216.46:4000/rtp/225.1.8.247:4120
台球,http://115.171.216.46:4000/rtp/225.1.8.245:4120
CETV2,http://115.171.216.46:4000/rtp/225.1.8.193:4120
CETV4,http://115.171.216.46:4000/rtp/225.1.8.195:4120
CGTN英语,http://115.171.216.46:4000/rtp/225.1.8.116:8056
金鹰卡通,http://115.171.216.46:4000/rtp/225.1.8.163:9252
嘉佳卡通,http://115.171.216.46:4000/rtp/225.1.8.170:9268
聚鲨环球精选,http://115.171.216.46:4000/udp/225.1.8.58:8002
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.33:8002
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.53:8060
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.81:8176
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.126:8002
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.194:4120
CCTV-1综合,http://115.171.216.46:4000/rtp/225.1.8.210:8068
北京电信-组播2,#genre#
北京卫视,http://115.171.216.48:4000/rtp/225.1.8.21:8002
北京文艺频道,http://115.171.216.48:4000/udp/225.1.8.22:8002
北京纪实科教,http://115.171.216.48:4000/udp/225.1.8.105:8002
北京影视频道,http://115.171.216.48:4000/udp/225.1.8.82:8000
北京财经频道,http://115.171.216.48:4000/udp/225.1.8.106:8002
北京体育休闲,http://115.171.216.48:4000/udp/225.1.8.23:8002
北京生活频道,http://115.171.216.48:4000/udp/225.1.8.108:8002
北京新闻频道,http://115.171.216.48:4000/udp/225.1.8.83:8000
北京卡酷少儿,http://115.171.216.48:4000/udp/225.1.8.35:8000
北京国际频道,http://115.171.216.48:4000/rtp/225.1.8.131:8002
北京卫视4K超高清,http://115.171.216.48:4000/udp/225.1.8.120:8002
北京卫视4K超高清,http://115.171.216.48:4000/rtp/225.1.8.128:8002
CCTV-1综合,http://115.171.216.48:4000/rtp/225.1.8.1:8008
CCTV-2财经,http://115.171.216.48:4000/rtp/225.1.8.2:8084
CCTV-3综艺,http://115.171.216.48:4000/rtp/225.1.8.88:8000
CCTV-4中文国际,http://115.171.216.48:4000/rtp/225.1.8.4:8092
CCTV-5体育,http://115.171.216.48:4000/rtp/225.1.8.89:8000
CCTV-5+体育赛事,http://115.171.216.48:4000/rtp/225.1.8.20:8004
